Date,Sensor Glucose (mmol/L),
09/06/2022 16:22,6.7,
09/06/2022 16:27,6.3,
09/06/2022 16:32,5.9,
09/06/2022 16:37,5.6,
09/06/2022 16:42,5.7,
09/06/2022 16:47,5.9,
09/06/2022 16:52,6.4,
09/06/2022 16:57,7.4,
09/06/2022 17:02,8.3,
09/06/2022 17:07,8.8,
09/06/2022 17:12,9.2,
09/06/2022 17:17,9.4,
09/06/2022 17:22,8.8,
09/06/2022 17:27,7.4,
09/06/2022 17:32,6.7,
09/06/2022 17:37,5.9,
09/06/2022 17:42,4.9,
09/06/2022 17:47,4.6,
09/06/2022 17:52,4.7,
09/06/2022 18:02,4.3,
09/06/2022 18:07,4,
09/06/2022 18:12,3.8,
09/06/2022 18:17,3.8,
09/06/2022 18:22,4.1,
09/06/2022 18:27,4.5,
09/06/2022 18:32,5.3,
09/06/2022 18:37,5.8,
09/06/2022 18:42,6.1,
09/06/2022 18:47,5.6,
09/06/2022 18:52,4.8,
09/06/2022 18:57,3.9,
09/06/2022 19:02,4.2,
09/06/2022 19:07,4.3,
09/06/2022 19:12,4.6,
09/06/2022 19:17,5.1,
09/06/2022 19:22,5.4,
09/06/2022 19:27,5.6,
09/06/2022 19:32,5.5,
09/06/2022 19:37,5.3,
09/06/2022 19:42,5.1,
09/06/2022 19:47,5.1,
09/06/2022 19:52,5.2,
09/06/2022 19:57,5.3,
09/06/2022 20:02,5.5,
09/06/2022 20:07,5.6,
09/06/2022 20:12,5.8,
09/06/2022 20:17,6.2,
09/06/2022 20:22,6.5,
09/06/2022 20:27,6.9,
09/06/2022 20:32,7.4,
09/06/2022 20:37,7.9,
09/06/2022 20:42,8.4,
09/06/2022 20:47,8.8,
09/06/2022 20:52,9.4,
09/06/2022 20:57,10.2,
09/06/2022 21:02,10.2,
09/06/2022 21:07,9.9,
09/06/2022 21:12,9.5,
09/06/2022 21:17,9.3,
09/06/2022 21:22,9.4,
09/06/2022 21:27,9.2,
09/06/2022 21:32,9.2,
09/06/2022 21:37,9.5,
09/06/2022 21:42,9.7,
09/06/2022 21:47,9.9,
09/06/2022 21:52,10.2,
09/06/2022 21:57,10.8,
09/06/2022 22:02,11.2,
09/06/2022 22:12,11.7,
09/06/2022 22:17,12,
09/06/2022 22:22,12.3,
09/06/2022 22:27,12.6,
09/06/2022 22:32,12.6,
09/06/2022 22:37,12.7,
09/06/2022 22:42,12.7,
09/06/2022 22:47,13,
09/06/2022 22:52,13.2,
09/06/2022 22:57,13.4,
09/06/2022 23:02,13.5,
09/06/2022 23:07,13.6,
09/06/2022 23:12,13.7,
09/06/2022 23:17,13.9,
09/06/2022 23:22,13.9,
09/06/2022 23:27,13.8,
09/06/2022 23:32,13.9,
09/06/2022 23:37,14.2,
09/06/2022 23:42,14.7,
09/06/2022 23:47,14.8,
09/06/2022 23:52,15,
09/06/2022 23:57,15.5,
09/07/2022 00:02,15.7,
09/07/2022 00:07,15.9,
09/07/2022 00:12,16.2,
09/07/2022 00:17,16.3,
09/07/2022 00:22,16.5,
09/07/2022 00:27,16.8,
09/07/2022 00:32,17.2,
09/07/2022 00:37,17.4,
09/07/2022 00:42,17.3,
09/07/2022 00:47,17.2,
09/07/2022 00:52,17,
09/07/2022 00:57,16.8,
09/07/2022 01:02,16.4,
09/07/2022 01:07,16.5,
09/07/2022 01:12,16.4,
09/07/2022 01:17,15.9,
09/07/2022 01:22,15.3,
09/07/2022 01:27,14.8,
09/07/2022 01:32,14.5,
09/07/2022 01:37,14.4,
09/07/2022 01:42,14.9,
09/07/2022 01:47,15.1,
09/07/2022 01:52,15.2,
09/07/2022 01:57,14.9,
09/07/2022 02:02,14.8,
09/07/2022 02:07,14.5,
09/07/2022 02:12,14.2,
09/07/2022 02:17,14.1,
09/07/2022 02:22,14,
09/07/2022 02:27,14,
09/07/2022 02:32,14,
09/07/2022 02:37,13.8,
09/07/2022 02:42,13.7,
09/07/2022 02:47,13.4,
09/07/2022 02:52,13.3,
09/07/2022 02:57,13.5,
09/07/2022 03:02,13.6,
09/07/2022 03:07,13.4,
09/07/2022 03:12,13.3,
09/07/2022 03:17,13.5,
09/07/2022 03:22,13.7,
09/07/2022 03:27,13.8,
09/07/2022 03:32,13.8,
09/07/2022 03:37,13.5,
09/07/2022 03:42,13.6,
09/07/2022 03:47,13.8,
09/07/2022 03:52,13.8,
09/07/2022 03:57,13.8,
09/07/2022 04:02,13.5,
09/07/2022 04:07,13.3,
09/07/2022 04:12,12.8,
09/07/2022 04:17,12.2,
09/07/2022 04:22,12.1,
09/07/2022 04:27,12,
09/07/2022 04:32,12.1,
09/07/2022 04:37,12.2,
09/07/2022 04:42,12.2,
09/07/2022 04:47,12,
09/07/2022 04:52,11.9,
09/07/2022 04:57,11.7,
09/07/2022 05:02,11,
09/07/2022 05:07,11,
09/07/2022 05:12,11.4,
09/07/2022 05:17,11.7,
09/07/2022 05:22,11.8,
09/07/2022 05:27,11.7,
09/07/2022 05:32,11.6,
09/07/2022 05:37,11.5,
09/07/2022 05:42,11.3,
09/07/2022 05:47,11,
09/07/2022 05:52,10.7,
09/07/2022 05:57,10.5,
09/07/2022 06:02,10.3,
09/07/2022 06:07,10.7,
09/07/2022 06:12,10.9,
09/07/2022 06:17,11.4,
09/07/2022 06:22,11.5,
09/07/2022 06:27,11.4,
09/07/2022 06:32,11,
09/07/2022 06:37,8.5,
09/07/2022 06:42,7.4,
09/07/2022 06:47,7.3,
09/07/2022 06:52,7.3,
09/07/2022 06:57,7.4,
09/07/2022 07:02,7.9,
09/07/2022 07:22,8.3,
09/07/2022 07:37,8.7,
09/07/2022 07:42,9,
09/07/2022 07:47,9.1,
09/07/2022 07:52,9,
09/07/2022 07:57,8.8,
09/07/2022 08:02,8.4,
09/07/2022 08:07,8,
09/07/2022 08:12,7.5,
09/07/2022 08:17,7.2,
09/07/2022 08:22,6.9,
09/07/2022 08:27,6.8,
09/07/2022 08:32,6.6,
09/07/2022 08:37,6.3,
09/07/2022 08:42,6,
09/07/2022 08:47,5.6,
09/07/2022 08:52,5.5,
09/07/2022 08:57,5.7,
09/07/2022 09:02,5.8,
09/07/2022 09:07,6.1,
09/07/2022 09:12,6.9,
09/07/2022 09:17,7.7,
09/07/2022 09:22,7.9,
09/07/2022 09:27,8.2,
09/07/2022 09:32,8.4,
09/07/2022 09:37,9,
09/07/2022 09:42,9.8,
09/07/2022 09:47,10.7,
09/07/2022 09:52,11.3,
09/07/2022 09:57,11.2,
09/07/2022 10:02,10.8,
09/07/2022 10:07,10.2,
09/07/2022 10:12,9.9,
09/07/2022 10:17,9.8,
09/07/2022 10:22,9.8,
09/07/2022 10:27,10,
09/07/2022 10:32,10.2,
09/07/2022 10:37,10.1,
09/07/2022 10:42,10.2,
09/07/2022 10:47,10.6,
09/07/2022 10:52,11.4,
09/07/2022 10:57,11.9,
09/07/2022 11:02,12.3,
09/07/2022 11:07,12.5,
09/07/2022 11:12,12.5,
09/07/2022 11:17,12.4,
09/07/2022 11:22,12.3,
09/07/2022 11:27,12.1,
09/07/2022 11:32,12.2,
09/07/2022 11:37,12.3,
09/07/2022 11:42,12.5,
09/07/2022 11:47,12.9,
09/07/2022 11:52,13.5,
09/07/2022 11:57,14.9,
09/07/2022 12:02,16.4,
09/07/2022 12:07,18.1,
09/07/2022 12:12,20.1,
09/07/2022 12:17,20.3,
09/07/2022 12:22,20.2,
09/07/2022 12:27,20.1,
09/07/2022 12:32,20,
09/07/2022 12:37,20,
09/07/2022 12:42,20.1,
09/07/2022 12:47,20.2,
09/07/2022 12:52,20.4,
09/07/2022 12:57,20.7,
09/07/2022 13:02,20.8,
09/07/2022 13:12,20.8,
09/07/2022 13:17,20.5,
09/07/2022 13:22,20.1,
09/07/2022 13:27,20,
09/07/2022 13:32,19.9,
09/07/2022 13:37,19.6,
09/07/2022 13:42,19.4,
09/07/2022 13:47,19.5,
09/07/2022 13:52,19.8,
09/07/2022 13:57,20,
09/07/2022 14:02,20.1,
09/07/2022 14:07,20,
09/07/2022 14:12,19.6,
09/07/2022 14:17,19.9,
09/07/2022 14:22,19.4,
09/07/2022 14:27,19.3,
09/07/2022 14:32,19.3,
09/07/2022 14:37,19,
09/07/2022 14:42,18.4,
09/07/2022 15:02,17.1,
09/07/2022 15:07,16.7,
09/07/2022 15:12,16.3,
09/07/2022 15:17,15.8,
09/07/2022 15:22,15.4,
09/07/2022 15:27,15,
09/07/2022 15:32,14.6,
09/07/2022 15:37,14.2,
09/07/2022 15:42,13.8,
09/07/2022 15:47,13.4,
09/07/2022 15:52,13.1,
09/07/2022 15:57,12.7,
09/07/2022 16:02,12.4,
09/07/2022 16:07,12,
09/07/2022 16:12,11.5,
09/07/2022 16:17,11.1,
09/07/2022 16:22,10.5,
09/07/2022 16:27,10.1,
09/07/2022 16:32,9.8,
09/07/2022 16:37,9.5,
09/07/2022 16:42,9.4,
09/07/2022 16:47,9.3,
09/07/2022 16:52,8.7,
09/07/2022 16:57,8,
09/07/2022 17:02,7.5,
09/07/2022 17:07,7,
09/07/2022 17:12,6.5,
09/07/2022 17:17,6.2,
09/07/2022 17:22,5.9,
09/07/2022 17:27,5.4,
09/07/2022 17:32,5.4,
09/07/2022 17:37,5.8,
09/07/2022 17:42,6.3,
09/07/2022 17:47,7.1,
09/07/2022 17:52,8.2,
09/07/2022 17:57,9.3,
09/07/2022 18:02,10.3,
09/07/2022 18:07,11.5,
09/07/2022 18:12,12.5,
09/07/2022 18:17,16.3,
09/07/2022 18:22,16.4,
09/07/2022 18:27,16.8,
09/07/2022 18:32,16.6,
09/07/2022 18:37,15.9,
09/07/2022 18:42,15,
09/07/2022 19:07,14.4,
09/07/2022 19:12,14.3,
09/07/2022 19:17,13.9,
09/07/2022 19:22,13.4,
09/07/2022 19:32,12.9,
09/07/2022 19:37,12.8,
09/07/2022 19:42,12.5,
09/07/2022 19:47,12.4,
09/07/2022 19:52,12,
09/07/2022 19:57,8.6,
09/07/2022 20:02,8.1,
09/07/2022 20:07,8,
09/07/2022 20:12,7.5,
09/07/2022 20:17,6.7,
09/07/2022 20:22,6.6,
09/07/2022 21:02,6.3,
09/07/2022 21:07,5.8,
09/07/2022 21:12,5.3,
09/07/2022 21:17,4.6,
09/07/2022 21:22,4.6,
09/07/2022 21:27,5,
09/07/2022 21:32,5.7,
09/07/2022 21:37,6.8,
09/07/2022 21:42,7.6,
09/07/2022 21:47,8.3,
09/07/2022 21:52,8.8,
09/07/2022 21:57,8.9,
09/07/2022 22:02,8.8,
09/07/2022 22:07,8.3,
09/07/2022 22:12,7.9,
09/07/2022 22:17,7.7,
09/07/2022 22:22,7.4,
09/07/2022 22:27,7.4,
09/07/2022 22:32,7.3,
09/07/2022 22:37,7,
09/07/2022 22:42,6.8,
09/07/2022 22:47,6.5,
09/07/2022 22:52,6.2,
09/07/2022 22:57,6.2,
09/07/2022 23:02,6.4,
09/07/2022 23:07,6.9,
09/07/2022 23:12,7.8,
09/07/2022 23:17,8.6,
09/07/2022 23:22,9.1,
09/07/2022 23:27,9.7,
09/07/2022 23:32,11.1,
09/07/2022 23:37,9.7,
09/07/2022 23:42,9.4,
09/07/2022 23:47,9.3,
09/07/2022 23:52,9.2,
09/07/2022 23:57,9.4,
09/08/2022 00:12,9.5,
09/08/2022 00:57,9.5,
09/08/2022 01:02,9.4,
09/08/2022 01:07,9.3,
09/08/2022 01:12,9.2,
09/08/2022 01:17,9,
09/08/2022 01:22,9,
09/08/2022 01:27,9,
09/08/2022 01:32,9,
09/08/2022 01:37,8.9,
09/08/2022 01:42,8.7,
09/08/2022 01:47,8.7,
09/08/2022 01:52,8.5,
09/08/2022 01:57,8.4,
09/08/2022 02:02,8.3,
09/08/2022 02:07,8.2,
09/08/2022 02:12,8,
09/08/2022 02:17,7.9,
09/08/2022 02:22,7.8,
09/08/2022 02:27,7.8,
09/08/2022 02:32,7.8,
09/08/2022 02:37,7.8,
09/08/2022 02:42,7.7,
09/08/2022 02:47,7.7,
09/08/2022 02:52,7.7,
09/08/2022 02:57,7.4,
09/08/2022 03:02,7.2,
09/08/2022 03:07,7.1,
09/08/2022 03:12,7.2,
09/08/2022 03:17,7.3,
09/08/2022 03:22,7.5,
09/08/2022 03:27,7.7,
09/08/2022 03:32,7.9,
09/08/2022 03:37,8,
09/08/2022 03:42,8.1,
09/08/2022 03:47,8.2,
09/08/2022 03:52,8.2,
09/08/2022 03:57,8.3,
09/08/2022 04:02,8.6,
09/08/2022 04:07,8.8,
09/08/2022 04:12,9,
09/08/2022 04:17,9,
09/08/2022 04:22,9,
09/08/2022 04:27,8.7,
09/08/2022 04:32,8,
09/08/2022 04:37,7.9,
09/08/2022 04:42,7.8,
09/08/2022 04:47,8,
09/08/2022 04:52,8.2,
09/08/2022 04:57,8.6,
09/08/2022 05:02,8.9,
09/08/2022 05:07,9,
09/08/2022 05:12,9.2,
09/08/2022 05:17,9.3,
09/08/2022 05:22,9.3,
09/08/2022 05:27,9.4,
09/08/2022 05:32,9.5,
09/08/2022 05:37,9.7,
09/08/2022 05:42,9.9,
09/08/2022 05:47,10.2,
09/08/2022 05:52,10.2,
09/08/2022 05:57,10.2,
09/08/2022 06:02,9.8,
09/08/2022 06:07,9.6,
09/08/2022 06:12,9.8,
09/08/2022 06:17,10.1,
09/08/2022 06:22,10.4,
09/08/2022 06:27,10.3,
09/08/2022 06:32,10.7,
09/08/2022 06:37,10.6,
09/08/2022 06:42,10.4,
09/08/2022 06:47,10.3,
09/08/2022 06:52,10.3,
09/08/2022 06:57,10.4,
09/08/2022 07:02,10.7,
09/08/2022 07:07,11.1,
09/08/2022 07:12,11.5,
09/08/2022 07:17,12,
09/08/2022 07:22,13.2,
09/08/2022 07:27,14.5,
09/08/2022 07:32,15.4,
09/08/2022 07:37,16.3,
09/08/2022 07:42,17.2,
09/08/2022 07:47,17.8,
09/08/2022 07:52,18.7,
09/08/2022 07:57,19.4,
09/08/2022 08:02,20,
09/08/2022 08:07,20.3,
09/08/2022 08:12,20.9,
09/08/2022 08:17,21.5,
09/08/2022 08:22,22,
09/08/2022 08:27,22.2,
09/08/2022 08:32,22.2,
09/08/2022 08:37,22.2,
09/08/2022 08:42,22.2,
09/08/2022 08:47,22.2,
09/08/2022 08:52,22.2,
09/08/2022 08:57,22,
09/08/2022 09:02,21.8,
09/08/2022 09:07,21.6,
09/08/2022 09:12,21.5,
09/08/2022 09:17,21.4,
09/08/2022 09:22,21.5,
09/08/2022 09:27,20.3,
09/08/2022 09:32,19.9,
09/08/2022 09:37,19.4,
09/08/2022 09:42,18.5,
09/08/2022 09:47,17.8,
09/08/2022 09:57,17.3,
09/08/2022 10:07,17,
09/08/2022 10:12,16.7,
09/08/2022 10:17,16.4,
09/08/2022 10:22,16.1,
09/08/2022 10:27,15.7,
09/08/2022 10:32,14.9,
09/08/2022 10:37,14.2,
09/08/2022 10:42,13.2,
09/08/2022 10:47,12,
09/08/2022 10:52,11.3,
09/08/2022 10:57,10.7,
09/08/2022 11:02,10,
09/08/2022 11:07,9.4,
09/08/2022 11:12,8.8,
09/08/2022 11:17,8.4,
09/08/2022 11:22,7.9,
09/08/2022 11:27,7.6,
09/08/2022 11:32,7.3,
09/08/2022 11:37,7.8,
09/08/2022 11:42,8.4,
09/08/2022 11:47,9.8,
09/08/2022 11:52,10.1,
09/08/2022 11:57,10.4,
09/08/2022 12:02,10.8,
09/08/2022 12:07,11.5,
09/08/2022 12:12,12.4,
09/08/2022 12:17,12.8,
09/08/2022 12:22,13.3,
09/08/2022 12:27,13.7,
09/08/2022 12:32,13.6,
09/08/2022 12:37,13.4,
09/08/2022 12:42,13.2,
09/08/2022 12:47,12.8,
09/08/2022 12:52,12.4,
09/08/2022 12:57,12.3,
09/08/2022 13:02,12,
09/08/2022 13:07,11.4,
09/08/2022 13:12,10.8,
09/08/2022 13:17,10.4,
09/08/2022 13:22,10.1,
09/08/2022 13:27,10.1,
09/08/2022 13:32,10.5,
09/08/2022 13:37,10.5,
09/08/2022 13:42,10.3,
09/08/2022 13:47,9.6,
09/08/2022 13:52,9,
09/08/2022 13:57,9,
09/08/2022 14:02,9,
09/08/2022 14:07,8.7,
09/08/2022 14:12,8.5,
09/08/2022 14:17,8.3,
09/08/2022 14:22,8,
09/08/2022 14:27,7.6,
09/08/2022 14:32,6.9,
09/08/2022 14:37,6.7,
09/08/2022 14:42,6.5,
09/08/2022 14:47,6.5,
09/08/2022 14:52,6.7,
09/08/2022 14:57,7.1,
09/08/2022 15:02,7.7,
09/08/2022 15:07,8.1,
09/08/2022 15:12,8.1,
09/08/2022 15:17,7.8,
09/08/2022 15:22,7.5,
09/08/2022 15:27,7.4,
09/08/2022 15:32,7.5,
09/08/2022 15:37,7.8,
09/08/2022 15:42,8,
09/08/2022 15:47,8.3,
09/08/2022 15:52,8.8,
09/08/2022 15:57,9.2,
09/08/2022 16:02,9.5,
09/08/2022 16:07,9.8,
09/08/2022 16:12,10.3,
09/08/2022 16:17,10.8,
09/08/2022 16:22,11.1,
09/08/2022 16:27,11.3,
09/08/2022 16:32,11.3,
09/08/2022 16:37,11.2,
09/08/2022 16:42,11.4,
09/08/2022 16:47,11.4,
09/08/2022 16:52,11.5,
09/08/2022 16:57,11.6,
09/08/2022 17:02,11.7,
09/08/2022 17:07,11.8,
09/08/2022 17:12,12,
09/08/2022 17:17,12.3,
09/08/2022 17:22,12.6,
09/08/2022 17:27,12.5,
09/08/2022 17:32,12.3,
09/08/2022 17:37,12,
09/08/2022 17:47,12.2,
09/08/2022 17:52,13,
09/08/2022 17:57,13.8,
09/08/2022 18:02,14.3,
09/08/2022 18:07,14.8,
09/08/2022 18:12,15.5,
09/08/2022 18:17,16.2,
09/08/2022 18:22,16.6,
09/08/2022 18:27,17.5,
09/08/2022 18:32,17.3,
09/08/2022 18:37,17.8,
09/08/2022 18:42,18,
09/08/2022 18:47,18,
09/08/2022 18:52,17.8,
09/08/2022 19:07,17.6,
09/08/2022 19:12,17.9,
09/08/2022 19:17,18.8,
09/08/2022 19:22,19.3,
09/08/2022 19:27,19.2,
09/08/2022 19:32,19.1,
09/08/2022 19:37,18.9,
09/08/2022 19:42,19.8,
09/08/2022 19:47,19.8,
09/08/2022 19:52,19.6,
09/08/2022 19:57,19.3,
09/08/2022 20:02,18.9,
09/08/2022 20:07,18.8,
09/08/2022 20:17,19.2,
09/08/2022 20:22,19.8,
09/08/2022 20:27,20,
09/08/2022 20:32,19.7,
09/08/2022 20:37,19.3,
09/08/2022 20:57,18.9,
09/08/2022 21:02,18.7,
09/08/2022 21:07,18.4,
09/08/2022 21:12,17.9,
09/08/2022 21:17,17.7,
09/08/2022 21:22,17.5,
09/08/2022 21:27,17.7,
09/08/2022 21:32,18,
09/08/2022 21:37,18.2,
09/08/2022 21:42,18.3,
09/08/2022 21:47,18.4,
09/08/2022 21:52,18.3,
09/08/2022 21:57,18.1,
09/08/2022 22:02,17.9,
09/08/2022 22:07,17.6,
09/08/2022 22:12,17.4,
09/08/2022 22:17,17.2,
09/08/2022 22:22,17,
09/08/2022 22:27,16.8,
09/08/2022 22:32,16.5,
09/08/2022 22:37,16.4,
09/08/2022 22:42,16.3,
09/08/2022 22:47,16.2,
09/08/2022 22:52,16,
09/08/2022 22:57,15.7,
09/08/2022 23:02,15.4,
09/08/2022 23:07,15.1,
09/08/2022 23:12,14.8,
09/08/2022 23:17,14.6,
09/08/2022 23:22,14.3,
09/08/2022 23:27,14,
09/08/2022 23:32,14,
09/08/2022 23:37,14,
09/08/2022 23:42,13.9,
09/08/2022 23:47,13.9,
09/08/2022 23:52,13.8,
09/08/2022 23:57,13.6,
09/09/2022 00:02,13.5,
09/09/2022 00:07,13.3,
09/09/2022 00:12,13.2,
09/09/2022 00:17,13,
09/09/2022 00:22,12.9,
09/09/2022 00:27,12.7,
09/09/2022 00:32,12.4,
09/09/2022 00:37,12,
09/09/2022 00:42,11.9,
09/09/2022 00:47,11.7,
09/09/2022 00:52,11.6,
09/09/2022 00:57,11.4,
09/09/2022 01:02,11,
09/09/2022 01:07,10.9,
09/09/2022 01:12,10.8,
09/09/2022 01:17,10.8,
09/09/2022 01:22,10.7,
09/09/2022 01:27,10.4,
09/09/2022 01:32,10.4,
09/09/2022 01:37,10.3,
09/09/2022 01:42,10.2,
09/09/2022 01:47,10.1,
09/09/2022 01:52,9.9,
09/09/2022 01:57,9.8,
09/09/2022 02:02,9.7,
09/09/2022 02:07,9.5,
09/09/2022 02:12,9.4,
09/09/2022 02:17,9.2,
09/09/2022 02:22,9,
09/09/2022 02:27,9,
09/09/2022 02:32,9,
09/09/2022 02:37,9,
09/09/2022 02:42,9.1,
09/09/2022 02:47,9,
09/09/2022 02:52,9,
09/09/2022 02:57,8.9,
09/09/2022 03:02,8.8,
09/09/2022 03:07,8.7,
09/09/2022 03:12,8.6,
09/09/2022 03:17,8.5,
09/09/2022 03:22,8.6,
09/09/2022 03:27,8.7,
09/09/2022 03:32,8.6,
09/09/2022 03:37,8.5,
09/09/2022 03:42,8.4,
09/09/2022 03:47,8.4,
09/09/2022 03:52,8.4,
09/09/2022 03:57,8.4,
09/09/2022 04:02,8.4,
09/09/2022 04:07,8.5,
09/09/2022 04:12,8.5,
09/09/2022 04:17,8.7,
09/09/2022 04:22,8.7,
09/09/2022 04:27,8.8,
09/09/2022 04:32,9,
09/09/2022 04:37,9,
09/09/2022 04:42,8.9,
09/09/2022 04:47,8.5,
09/09/2022 04:52,8.9,
09/09/2022 04:57,9,
09/09/2022 05:02,9,
09/09/2022 05:07,8.8,
09/09/2022 05:12,8.6,
09/09/2022 06:37,8.6,
09/09/2022 06:42,8.4,
09/09/2022 06:47,7.4,
09/09/2022 06:52,7.3,
09/09/2022 06:57,6.9,
09/09/2022 07:02,6.6,
09/09/2022 07:02,6.7,
09/09/2022 07:07,7,
09/09/2022 07:27,7.6,
09/09/2022 07:32,8.9,
09/09/2022 07:37,9.2,
09/09/2022 07:42,9.2,
09/09/2022 07:47,9.3,
09/09/2022 07:52,9.5,
09/09/2022 07:57,10.1,
09/09/2022 08:02,10.6,
09/09/2022 08:07,10.9,
09/09/2022 08:12,11,
09/09/2022 08:17,10.5,
09/09/2022 08:22,10.1,
09/09/2022 08:27,9.4,
09/09/2022 08:32,8.8,
09/09/2022 08:37,8.3,
09/09/2022 08:42,7.9,
09/09/2022 08:47,7.5,
09/09/2022 08:52,7,
09/09/2022 08:57,6.5,
09/09/2022 09:02,6.8,
09/09/2022 09:07,7.4,
09/09/2022 09:12,8.5,
09/09/2022 09:17,9.4,
09/09/2022 09:22,10.1,
09/09/2022 09:27,10.8,
09/09/2022 09:32,11.4,
09/09/2022 09:37,12,
09/09/2022 09:42,12.9,
09/09/2022 09:47,13.6,
09/09/2022 09:52,13.9,
09/09/2022 09:57,13.9,
09/09/2022 10:02,13.9,
09/09/2022 10:07,14,
09/09/2022 10:12,13.9,
09/09/2022 10:17,13.7,
09/09/2022 10:22,12.9,
09/09/2022 10:27,12.2,
09/09/2022 10:32,11.8,
09/09/2022 10:42,11.3,
09/09/2022 10:47,10.8,
09/09/2022 10:52,10.3,
09/09/2022 11:02,9.9,
09/09/2022 11:07,9.6,
09/09/2022 11:12,9.3,
09/09/2022 11:17,8.8,
09/09/2022 11:22,8.8,
09/09/2022 11:27,9,
09/09/2022 11:32,9.5,
09/09/2022 11:37,10,
09/09/2022 11:42,10.9,
09/09/2022 11:47,11.3,
09/09/2022 11:52,11.4,
09/09/2022 11:57,11.4,
09/09/2022 12:02,11.2,
