Date,Sensor Glucose (mmol/L),
09/12/2022 08:00,8.4,
09/12/2022 08:05,8.6,
09/12/2022 08:10,8.8,
09/12/2022 08:15,9,
09/12/2022 08:20,9.3,
09/12/2022 08:25,9.2,
09/12/2022 08:30,9,
09/12/2022 08:35,8.8,
09/12/2022 08:40,8.7,
09/12/2022 08:45,8.7,
09/12/2022 08:50,9,
09/12/2022 08:55,9.5,
09/12/2022 09:00,10.2,
09/12/2022 09:05,10.7,
09/12/2022 09:10,10.9,
09/12/2022 09:15,11.2,
09/12/2022 09:20,11.4,
09/12/2022 09:25,11.7,
09/12/2022 09:30,12,
09/12/2022 09:35,11.9,
09/12/2022 09:40,11.9,
09/12/2022 09:45,12,
09/12/2022 09:50,12.2,
09/12/2022 09:55,12.5,
09/12/2022 10:00,12.7,
09/12/2022 10:05,12.8,
09/12/2022 10:10,12.7,
09/12/2022 10:15,12.6,
09/12/2022 10:20,12.7,
09/12/2022 10:25,12.7,
09/12/2022 10:30,12.8,
09/12/2022 10:35,12.9,
09/12/2022 10:40,13,
09/12/2022 10:45,13,
09/12/2022 10:50,12.5,
09/12/2022 10:55,11.9,
09/12/2022 11:00,11.3,
09/12/2022 11:05,10.9,
09/12/2022 11:10,11,
09/12/2022 11:15,11.2,
09/12/2022 11:25,11.6,
09/12/2022 11:30,12,
09/12/2022 11:35,12.6,
09/12/2022 11:40,12.4,
09/12/2022 11:45,12,
09/12/2022 11:50,11.2,
09/12/2022 11:55,10.6,
09/12/2022 12:00,10.1,
09/12/2022 12:05,9.5,
09/12/2022 12:10,9.3,
09/12/2022 12:15,8.8,
09/12/2022 12:20,8.4,
09/12/2022 12:25,8.5,
09/12/2022 12:30,8.9,
09/12/2022 12:35,9.3,
09/12/2022 12:40,9.4,
09/12/2022 12:45,9.4,
09/12/2022 12:50,9.4,
09/12/2022 12:55,9.5,
09/12/2022 13:00,9.5,
09/12/2022 13:05,9.4,
09/12/2022 13:10,9.1,
09/12/2022 13:15,8.3,
09/12/2022 13:20,7.2,
09/12/2022 13:25,6.7,
09/12/2022 13:30,6.1,
09/12/2022 13:35,5.6,
09/12/2022 13:40,5.2,
09/12/2022 13:45,4.8,
09/12/2022 13:50,4.3,
09/12/2022 13:55,3.9,
09/12/2022 14:00,3.8,
09/12/2022 14:05,3.6,
09/12/2022 14:10,3.7,
09/12/2022 14:15,3.8,
09/12/2022 14:20,4,
09/12/2022 14:25,4.2,
09/12/2022 14:30,4.4,
09/12/2022 14:35,4.8,
09/12/2022 14:40,5.1,
09/12/2022 14:45,5,
09/12/2022 14:50,4.7,
09/12/2022 14:55,4.3,
09/12/2022 15:00,3.8,
09/12/2022 15:05,3.6,
09/12/2022 15:10,3.9,
09/12/2022 15:15,4.1,
09/12/2022 15:20,4.2,
09/12/2022 15:25,4.3,
09/12/2022 15:30,4.7,
09/12/2022 15:35,5.1,
09/12/2022 15:40,5.7,
09/12/2022 15:45,6.1,
09/12/2022 15:50,6.6,
09/12/2022 15:55,7.3,
09/12/2022 16:00,8,
09/12/2022 16:05,8.9,
09/12/2022 16:10,9.5,
09/12/2022 16:15,10.4,
09/12/2022 16:20,10.7,
09/12/2022 16:25,11,
09/12/2022 16:30,11,
09/12/2022 16:35,10.9,
09/12/2022 16:40,11.1,
09/12/2022 16:45,11.3,
09/12/2022 16:50,11.3,
09/12/2022 16:55,11,
09/12/2022 17:00,10.9,
09/12/2022 17:05,11.3,
09/12/2022 17:10,11.8,
09/12/2022 17:15,12,
09/12/2022 17:20,12,
09/12/2022 17:25,12.1,
09/12/2022 17:30,12.1,
09/12/2022 17:35,12.3,
09/12/2022 17:40,12.2,
09/12/2022 17:45,11.8,
09/12/2022 17:50,11.5,
09/12/2022 17:55,11.3,
09/12/2022 18:00,11.3,
09/12/2022 18:05,11.4,
09/12/2022 18:10,11.4,
09/12/2022 18:15,11.3,
09/12/2022 18:20,10.9,
09/12/2022 18:25,10.5,
09/12/2022 18:30,10,
09/12/2022 18:35,10.1,
09/12/2022 18:40,10.3,
09/12/2022 18:45,10.5,
09/12/2022 18:50,10.5,
09/12/2022 18:55,10.4,
09/12/2022 19:05,10.4,
09/12/2022 19:10,10.4,
09/12/2022 19:15,10.4,
09/12/2022 19:20,10.6,
09/12/2022 19:25,10.8,
09/12/2022 19:30,10.6,
09/12/2022 19:35,10.4,
09/12/2022 19:40,10.4,
09/12/2022 19:45,10.5,
09/12/2022 19:50,10.7,
09/12/2022 19:55,10.7,
09/12/2022 20:00,10.5,
09/12/2022 20:05,9.9,
09/12/2022 20:10,9,
09/12/2022 20:15,8.3,
09/12/2022 20:20,7.7,
09/12/2022 20:25,7.3,
09/12/2022 20:30,7.2,
09/12/2022 20:35,7.2,
09/12/2022 20:40,7.4,
09/12/2022 20:45,7.5,
09/12/2022 20:50,7.7,
09/12/2022 20:55,7.9,
09/12/2022 21:00,8,
09/12/2022 21:05,8,
09/12/2022 21:10,7.9,
09/12/2022 21:15,7.6,
09/12/2022 21:20,7.3,
09/12/2022 21:25,7.2,
09/12/2022 21:30,7,
09/12/2022 21:35,6.8,
09/12/2022 21:40,6.8,
09/12/2022 21:45,6.5,
09/12/2022 21:50,6.3,
09/12/2022 21:55,6.1,
09/12/2022 22:00,5.8,
09/12/2022 22:05,5.5,
09/12/2022 22:10,5.2,
09/12/2022 22:15,4.9,
09/12/2022 22:20,4.7,
09/12/2022 22:25,4.5,
09/12/2022 22:30,4.3,
09/12/2022 22:35,4.3,
09/12/2022 22:40,4.4,
09/12/2022 22:45,4.8,
09/12/2022 22:50,5.7,
09/12/2022 22:55,6.9,
09/12/2022 23:00,7.6,
09/12/2022 23:05,8.1,
09/12/2022 23:10,8.3,
09/12/2022 23:15,8.4,
09/12/2022 23:20,8,
09/12/2022 23:25,7.7,
09/12/2022 23:30,7.4,
09/12/2022 23:35,7.2,
09/12/2022 23:40,7.2,
09/12/2022 23:45,7.3,
09/12/2022 23:50,7.4,
09/12/2022 23:55,7.4,
09/13/2022 00:00,7.4,
09/13/2022 00:05,7.3,
09/13/2022 00:10,7.2,
09/13/2022 00:15,7.1,
09/13/2022 00:35,6.8,
09/13/2022 00:40,6.5,
09/13/2022 00:45,6.3,
09/13/2022 00:50,6.2,
09/13/2022 00:55,6.3,
09/13/2022 01:00,6.3,
09/13/2022 01:05,6.7,
09/13/2022 01:10,7.4,
09/13/2022 01:15,8.9,
09/13/2022 01:20,10.1,
09/13/2022 01:25,10.8,
09/13/2022 01:30,11.1,
09/13/2022 01:35,11.3,
09/13/2022 01:40,11.3,
09/13/2022 01:45,10.9,
09/13/2022 01:50,10.7,
09/13/2022 01:55,10.6,
09/13/2022 02:00,10.8,
09/13/2022 02:05,11,
09/13/2022 02:10,11.1,
09/13/2022 02:15,11,
09/13/2022 02:20,10.7,
09/13/2022 02:25,10.2,
09/13/2022 02:30,9.9,
09/13/2022 02:35,9.5,
09/13/2022 02:40,9.5,
09/13/2022 02:45,9.5,
09/13/2022 02:50,9.6,
09/13/2022 02:55,9.7,
09/13/2022 03:00,9.7,
09/13/2022 03:05,9.7,
09/13/2022 03:10,9.8,
09/13/2022 03:15,9.8,
09/13/2022 03:20,9.9,
09/13/2022 03:25,9.9,
09/13/2022 03:30,9.7,
09/13/2022 03:35,9.2,
09/13/2022 03:40,9,
09/13/2022 03:45,9.1,
09/13/2022 03:50,9.3,
09/13/2022 03:55,9.4,
09/13/2022 04:00,9.3,
09/13/2022 04:05,9.3,
09/13/2022 04:10,9.3,
09/13/2022 04:15,9.3,
09/13/2022 04:20,9.4,
09/13/2022 04:25,9.4,
09/13/2022 04:30,9.4,
09/13/2022 04:35,9.4,
09/13/2022 04:40,9.3,
09/13/2022 04:45,9.2,
09/13/2022 04:50,9,
09/13/2022 04:55,9,
09/13/2022 05:00,9,
09/13/2022 05:05,9,
09/13/2022 05:10,9,
09/13/2022 05:15,9,
09/13/2022 05:20,9.2,
09/13/2022 05:25,9.2,
09/13/2022 05:30,9.3,
09/13/2022 05:35,9.4,
09/13/2022 05:40,9.6,
09/13/2022 05:45,9.8,
09/13/2022 05:50,9.7,
09/13/2022 05:55,9.8,
09/13/2022 06:00,9.8,
09/13/2022 06:05,9.7,
09/13/2022 06:10,9.8,
09/13/2022 06:15,9.9,
09/13/2022 06:20,9.9,
09/13/2022 06:25,12.7,
09/13/2022 06:30,12.7,
09/13/2022 06:35,12.5,
09/13/2022 06:40,12.2,
09/13/2022 06:45,11.7,
09/13/2022 06:50,11.4,
09/13/2022 07:10,11.7,
09/13/2022 07:15,12.2,
09/13/2022 07:20,14.4,
09/13/2022 07:25,14.9,
09/13/2022 07:30,15.3,
09/13/2022 07:35,15.4,
09/13/2022 07:40,15.7,
09/13/2022 07:45,16,
09/13/2022 07:55,15.7,
09/13/2022 08:00,15.4,
09/13/2022 08:05,14.8,
09/13/2022 08:10,13.8,
09/13/2022 08:15,13.2,
09/13/2022 08:20,12.6,
09/13/2022 08:25,11.9,
09/13/2022 08:30,11.6,
09/13/2022 08:35,11.1,
09/13/2022 08:40,10.6,
09/13/2022 08:45,10.2,
09/13/2022 08:50,9.7,
09/13/2022 08:55,9,
09/13/2022 09:00,8.9,
09/13/2022 09:05,9.2,
09/13/2022 09:10,9.7,
09/13/2022 09:15,10,
09/13/2022 09:20,10.2,
09/13/2022 09:25,10.5,
09/13/2022 09:30,10.5,
09/13/2022 09:35,10.3,
09/13/2022 09:40,9.2,
09/13/2022 09:45,9.2,
09/13/2022 09:50,9.4,
09/13/2022 10:00,9.4,
09/13/2022 10:05,9.5,
09/13/2022 10:10,9.5,
09/13/2022 10:25,9.3,
09/13/2022 10:30,9.2,
09/13/2022 10:35,9,
09/13/2022 10:40,8.4,
09/13/2022 10:45,7.9,
09/13/2022 10:50,6.8,
09/13/2022 10:55,6.2,
09/13/2022 11:00,5.5,
09/13/2022 11:05,5,
09/13/2022 11:15,4.9,
09/13/2022 11:20,5.4,
09/13/2022 11:30,6.2,
09/13/2022 11:35,6.4,
09/13/2022 11:40,6.2,
09/13/2022 11:45,6,
09/13/2022 11:50,6.2,
09/13/2022 11:55,6.9,
09/13/2022 12:00,8.2,
09/13/2022 12:05,9.2,
09/13/2022 12:10,9.8,
09/13/2022 12:15,10.2,
09/13/2022 12:20,10.3,
09/13/2022 12:25,10.4,
09/13/2022 12:30,10.6,
09/13/2022 12:35,11.2,
09/13/2022 12:40,11.5,
09/13/2022 12:45,11.6,
09/13/2022 12:50,11.8,
09/13/2022 12:55,11.8,
09/13/2022 13:00,12.9,
09/13/2022 13:05,13.3,
09/13/2022 13:10,13.7,
09/13/2022 13:15,14,
09/13/2022 13:20,14.2,
09/13/2022 13:25,13.9,
09/13/2022 13:35,13.7,
09/13/2022 13:40,13.5,
09/13/2022 13:45,13.4,
09/13/2022 13:50,13.3,
09/13/2022 13:55,12.9,
09/13/2022 14:00,12.5,
09/13/2022 14:05,12.6,
09/13/2022 14:10,12.9,
09/13/2022 14:15,13.2,
09/13/2022 14:20,13.4,
09/13/2022 14:25,13.5,
09/13/2022 14:30,13.4,
09/13/2022 14:35,13.4,
09/13/2022 14:40,13.3,
09/13/2022 14:45,13,
09/13/2022 14:50,13,
09/13/2022 14:55,12.9,
09/13/2022 15:00,12.4,
09/13/2022 15:05,12.3,
09/13/2022 15:10,11.9,
09/13/2022 15:15,11.3,
09/13/2022 15:20,10.9,
09/13/2022 15:25,10.7,
09/13/2022 15:30,10.6,
09/13/2022 15:35,10.4,
09/13/2022 15:40,10.2,
09/13/2022 15:45,9.8,
09/13/2022 15:50,9.4,
09/13/2022 15:55,9.2,
09/13/2022 16:00,8.8,
09/13/2022 16:05,8.3,
09/13/2022 16:10,8,
09/13/2022 16:15,7.5,
09/13/2022 16:20,6.9,
09/13/2022 16:25,6.3,
09/13/2022 16:30,6.4,
09/13/2022 16:35,6.5,
09/13/2022 16:40,7.2,
09/13/2022 16:45,7.4,
09/13/2022 16:50,7.5,
09/13/2022 16:55,7.2,
09/13/2022 17:00,6.4,
09/13/2022 17:05,5.1,
09/13/2022 17:15,4.6,
09/13/2022 17:20,4.3,
09/13/2022 17:25,4.2,
09/13/2022 17:30,4.3,
09/13/2022 17:35,4.3,
09/13/2022 17:40,4.6,
09/13/2022 17:45,4.8,
09/13/2022 17:50,4.9,
09/13/2022 17:55,5,
09/13/2022 18:00,5.2,
09/13/2022 18:05,5.4,
09/13/2022 18:10,5.5,
09/13/2022 18:15,5.5,
09/13/2022 18:20,5.4,
09/13/2022 18:25,5.3,
09/13/2022 18:30,5.3,
09/13/2022 18:35,5.4,
09/13/2022 18:40,5.7,
09/13/2022 18:45,6.4,
09/13/2022 18:50,6.7,
09/13/2022 18:55,7.1,
09/13/2022 19:00,6.9,
09/13/2022 19:05,6.5,
09/13/2022 19:10,6.3,
09/13/2022 19:15,6.2,
09/13/2022 19:20,6.2,
09/13/2022 19:25,6.3,
09/13/2022 19:30,6.5,
09/13/2022 19:35,6.9,
09/13/2022 19:40,7.6,
09/13/2022 19:45,7.9,
09/13/2022 19:50,8.1,
09/13/2022 19:55,8.2,
09/13/2022 20:00,8,
09/13/2022 20:05,8.3,
09/13/2022 20:10,8.8,
09/13/2022 20:15,9.5,
09/13/2022 20:20,10.3,
09/13/2022 20:25,10.9,
09/13/2022 20:30,11.2,
09/13/2022 20:35,11.3,
09/13/2022 20:40,11.3,
09/13/2022 20:45,11.4,
09/13/2022 20:50,11.8,
09/13/2022 20:55,12.4,
09/13/2022 21:00,12.9,
09/13/2022 21:05,13.2,
09/13/2022 21:10,13.4,
09/13/2022 21:15,13.5,
09/13/2022 21:20,13.7,
09/13/2022 21:25,13.9,
09/13/2022 21:30,14,
09/13/2022 21:35,14,
09/13/2022 21:40,14,
09/13/2022 21:45,14.3,
09/13/2022 21:50,14.7,
09/13/2022 21:55,15.1,
09/13/2022 22:00,15.2,
09/13/2022 22:05,15.2,
09/13/2022 22:10,15.1,
09/13/2022 22:15,14.9,
09/13/2022 22:20,14.8,
09/13/2022 22:25,14.8,
09/13/2022 22:30,14.8,
09/13/2022 22:35,14.8,
09/13/2022 22:40,14.9,
09/13/2022 22:45,15,
09/13/2022 22:50,14.9,
09/13/2022 22:55,14.7,
09/13/2022 23:00,14.3,
09/13/2022 23:05,13.9,
09/13/2022 23:10,13.5,
09/13/2022 23:15,13.6,
09/13/2022 23:20,13.8,
09/13/2022 23:25,14.2,
09/13/2022 23:30,14.7,
09/13/2022 23:35,15.3,
09/13/2022 23:40,15.7,
09/13/2022 23:45,15.8,
09/13/2022 23:50,15.8,
09/13/2022 23:55,15.6,
09/14/2022 00:00,15.3,
09/14/2022 00:05,15,
09/14/2022 00:10,14.6,
09/14/2022 00:15,14.2,
09/14/2022 00:20,14,
09/14/2022 00:25,14,
09/14/2022 00:30,14.2,
09/14/2022 00:35,14.3,
09/14/2022 00:40,14.6,
09/14/2022 00:45,15.2,
09/14/2022 00:50,16.7,
09/14/2022 00:55,16.4,
09/14/2022 01:00,15.7,
09/14/2022 01:05,15.3,
09/14/2022 01:10,14.8,
09/14/2022 01:15,14.6,
09/14/2022 01:20,14.5,
09/14/2022 01:25,14.5,
09/14/2022 01:30,14.6,
09/14/2022 01:35,14.7,
09/14/2022 01:40,14.8,
09/14/2022 01:45,14.9,
09/14/2022 01:50,14.8,
09/14/2022 01:55,14.6,
09/14/2022 02:00,14.5,
09/14/2022 02:05,14.5,
09/14/2022 02:10,14.6,
09/14/2022 02:15,14.6,
09/14/2022 02:20,14.5,
09/14/2022 02:25,14.3,
09/14/2022 02:30,14,
09/14/2022 02:35,13.8,
09/14/2022 02:40,13.7,
09/14/2022 02:45,13.7,
09/14/2022 02:50,13.8,
09/14/2022 02:55,13.8,
09/14/2022 03:00,13.7,
09/14/2022 03:05,13.8,
09/14/2022 03:10,13.9,
09/14/2022 03:15,14,
09/14/2022 03:20,13.9,
09/14/2022 03:25,13.8,
09/14/2022 03:30,13.5,
09/14/2022 03:35,13.3,
09/14/2022 03:40,14,
09/14/2022 03:45,14.1,
09/14/2022 03:50,13.8,
09/14/2022 03:55,13.6,
09/14/2022 04:00,13.4,
09/14/2022 04:05,13.2,
09/14/2022 04:10,12.9,
09/14/2022 04:15,12.8,
09/14/2022 04:20,12.7,
09/14/2022 04:25,12.6,
09/14/2022 04:30,12.5,
09/14/2022 04:35,12.5,
09/14/2022 04:40,12.4,
09/14/2022 04:45,12.3,
09/14/2022 04:50,12.2,
09/14/2022 04:55,12.3,
09/14/2022 05:00,12.4,
09/14/2022 05:05,12.5,
09/14/2022 05:10,12.7,
09/14/2022 05:15,12.8,
09/14/2022 05:20,12.8,
09/14/2022 05:25,12.6,
09/14/2022 05:30,12.4,
09/14/2022 05:35,12.4,
09/14/2022 05:40,12.4,
09/14/2022 05:45,12.2,
09/14/2022 05:50,12.2,
09/14/2022 05:55,12,
09/14/2022 06:00,11.9,
09/14/2022 06:05,11.9,
09/14/2022 06:10,11.8,
09/14/2022 06:15,11.9,
09/14/2022 06:20,12,
09/14/2022 06:25,12.2,
09/14/2022 06:30,12.4,
09/14/2022 06:35,12.7,
09/14/2022 06:40,12.9,
09/14/2022 06:45,12.9,
09/14/2022 06:50,12.7,
09/14/2022 06:55,12.5,
09/14/2022 07:00,12.2,
09/14/2022 07:05,11.9,
09/14/2022 07:10,11.7,
09/14/2022 07:15,11.4,
09/14/2022 07:20,11.2,
09/14/2022 07:25,11.2,
09/14/2022 07:30,11.2,
09/14/2022 07:35,10.8,
09/14/2022 07:40,10.4,
09/14/2022 07:45,10.2,
09/14/2022 07:50,9.9,
09/14/2022 07:55,9.8,
09/14/2022 08:00,9.5,
09/14/2022 08:05,9,
09/14/2022 08:10,9,
09/14/2022 08:15,8.9,
09/14/2022 08:20,8.8,
09/14/2022 08:25,8.7,
09/14/2022 08:30,8.2,
09/14/2022 08:35,7.7,
09/14/2022 08:40,7.3,
09/14/2022 08:45,6.9,
09/14/2022 08:50,6.4,
09/14/2022 08:55,6,
09/14/2022 09:00,5.9,
09/14/2022 09:05,6.2,
09/14/2022 09:10,6.8,
09/14/2022 09:15,7.7,
09/14/2022 09:20,8.3,
09/14/2022 09:25,8.6,
09/14/2022 09:30,8.9,
09/14/2022 09:35,9.3,
09/14/2022 09:40,9.7,
09/14/2022 09:45,10.3,
09/14/2022 09:50,10.9,
09/14/2022 09:55,11.1,
09/14/2022 10:00,11.9,
09/14/2022 10:05,12.3,
09/14/2022 10:10,12.8,
09/14/2022 10:15,13.1,
09/14/2022 10:20,13.3,
09/14/2022 10:25,13.3,
09/14/2022 10:35,13,
09/14/2022 10:40,12.8,
09/14/2022 10:45,12.8,
09/14/2022 10:50,12.8,
09/14/2022 10:55,12.8,
09/14/2022 11:00,12.6,
09/14/2022 11:05,12.2,
09/14/2022 11:10,11.9,
09/14/2022 11:15,11.5,
09/14/2022 11:20,11.3,
09/14/2022 11:25,11.2,
09/14/2022 11:30,10.9,
09/14/2022 11:35,10.4,
09/14/2022 11:40,9.5,
09/14/2022 11:45,8.9,
09/14/2022 11:50,8.3,
09/14/2022 11:55,7.8,
09/14/2022 12:00,7.4,
09/14/2022 12:05,6.9,
09/14/2022 12:10,6.2,
09/14/2022 12:15,6.2,
09/14/2022 12:20,6.2,
09/14/2022 12:25,6.6,
09/14/2022 12:30,6.6,
09/14/2022 12:35,6.9,
09/14/2022 12:40,7.2,
09/14/2022 12:45,7,
09/14/2022 12:50,6.6,
09/14/2022 12:55,5.8,
09/14/2022 12:55,6.3,
09/14/2022 13:00,5.4,
09/14/2022 13:05,4.9,
09/14/2022 13:10,4.4,
09/14/2022 13:15,4.1,
09/14/2022 13:20,4,
09/14/2022 13:25,4.4,
09/14/2022 13:30,4.9,
09/14/2022 13:35,5.3,
09/14/2022 13:40,5.8,
09/14/2022 13:45,6.1,
09/14/2022 13:50,6.2,
09/14/2022 13:55,6.5,
09/14/2022 14:00,6.6,
09/14/2022 14:05,6.7,
09/14/2022 14:10,6.7,
09/14/2022 14:15,6.7,
09/14/2022 14:20,7,
09/14/2022 14:25,7.5,
09/14/2022 14:30,7.9,
09/14/2022 14:35,8.3,
09/14/2022 14:40,8.6,
09/14/2022 14:45,9,
09/14/2022 14:50,9.5,
09/14/2022 14:55,10.1,
09/14/2022 15:00,10.5,
09/14/2022 15:05,11,
09/14/2022 15:10,11.5,
09/14/2022 15:15,12.1,
09/14/2022 15:20,12.7,
09/14/2022 15:25,13.1,
09/14/2022 15:30,13.5,
09/14/2022 15:35,14.1,
09/14/2022 15:40,14.7,
09/14/2022 15:45,15.3,
09/14/2022 15:50,15.8,
09/14/2022 15:55,16,
09/14/2022 16:00,16.5,
09/14/2022 16:05,17,
09/14/2022 16:10,17.4,
09/14/2022 16:15,17.5,
09/14/2022 16:20,17.8,
09/14/2022 16:25,18.3,
09/14/2022 16:30,18.8,
09/14/2022 16:35,19.5,
09/14/2022 16:40,20,
09/14/2022 16:45,20,
09/14/2022 16:50,19.7,
09/14/2022 16:55,19.4,
09/14/2022 17:00,18.9,
09/14/2022 17:05,18.7,
09/14/2022 17:10,18.4,
09/14/2022 17:15,17.4,
09/14/2022 17:20,17.1,
09/14/2022 17:25,17.1,
09/14/2022 17:30,17,
09/14/2022 17:35,16.9,
09/14/2022 17:40,16.5,
09/14/2022 17:45,16,
09/14/2022 17:50,15.7,
09/14/2022 17:55,15.4,
09/14/2022 18:00,15,
09/14/2022 18:05,14.5,
09/14/2022 18:10,14,
09/14/2022 18:15,13.1,
09/14/2022 18:20,12.1,
09/14/2022 18:25,11.2,
09/14/2022 18:30,10.4,
09/14/2022 18:35,8.8,
09/14/2022 18:40,8.3,
09/14/2022 18:45,7.7,
09/14/2022 18:50,7.6,
09/14/2022 18:55,7.7,
09/14/2022 19:00,8.1,
09/14/2022 19:05,8.7,
09/14/2022 19:10,9.5,
09/14/2022 19:15,10,
09/14/2022 19:20,10.5,
09/14/2022 19:25,11,
09/14/2022 19:30,13.7,
09/14/2022 19:35,13.3,
09/14/2022 19:40,12.3,
09/14/2022 19:45,12.5,
09/14/2022 19:50,12.5,
09/14/2022 19:55,12.4,
09/14/2022 20:25,12.2,
09/14/2022 20:30,12.2,
09/14/2022 20:35,12.1,
09/14/2022 20:40,12.2,
09/14/2022 20:45,12.4,
09/14/2022 20:50,12.9,
09/14/2022 20:55,13.1,
09/14/2022 21:00,12.8,
09/14/2022 21:05,12.4,
09/14/2022 21:10,11.9,
09/14/2022 21:15,11.8,
09/14/2022 21:20,11.7,
09/14/2022 21:25,11.3,
09/14/2022 21:30,10.7,
09/14/2022 21:35,10.5,
09/14/2022 21:40,10.3,
09/14/2022 21:45,10.7,
09/14/2022 21:50,11.1,
09/14/2022 21:55,11.5,
09/14/2022 22:00,11.9,
09/14/2022 22:05,12.3,
09/14/2022 22:10,12.6,
09/14/2022 22:15,13,
09/14/2022 22:20,13.5,
09/14/2022 22:25,13.9,
09/14/2022 22:30,14.2,
09/14/2022 22:35,14.7,
09/14/2022 22:40,15,
09/14/2022 22:45,15.3,
09/14/2022 22:50,15.7,
09/14/2022 22:55,15.7,
09/14/2022 23:00,15.3,
09/14/2022 23:05,14.9,
09/14/2022 23:10,14.5,
09/14/2022 23:15,14.1,
09/14/2022 23:20,13.8,
09/14/2022 23:25,13.7,
09/14/2022 23:30,13.8,
09/14/2022 23:35,14,
09/14/2022 23:40,14.2,
09/14/2022 23:45,14.3,
09/14/2022 23:50,14.3,
09/14/2022 23:55,14.2,
09/15/2022 00:00,13.9,
09/15/2022 00:05,13.6,
09/15/2022 00:10,13.3,
09/15/2022 00:15,13.2,
